sector_name,subsector_name,series_id,series_name,year,country_name,country_value,income_group_name,income_group_average,subregion_name,region_name,region_average
Environment and Global Climate Change,Climate Change Risk,47750,"Climate Risk Index, Score (lower score indicates higher vulnerability to extreme weather events)",2017,Guinea,116,Lower Middle Income Country (World Bank Classification),82.2173584905660377358491,West Africa,Sub-Saharan Africa,87.0728260869565217391304
Economy,Poverty,51561,"Financial institution account, income: poorest 40 percent (percentage, ages 15+)",2011,Guinea,1.703578,Lower Middle Income Country (World Bank Classification),16.5674231428571428571429,West Africa,Sub-Saharan Africa,11.8320127666666666666667
Economy,Poverty,51561,"Financial institution account, income: poorest 40 percent (percentage, ages 15+)",2014,Guinea,2.037834,Lower Middle Income Country (World Bank Classification),22.9796761052631578947368,West Africa,Sub-Saharan Africa,15.13232372
Economy,Poverty,51561,"Financial institution account, income: poorest 40 percent (percentage, ages 15+)",2017,Guinea,10.492213,Lower Middle Income Country (World Bank Classification),30.443629435897435897435897435897,West Africa,Sub-Saharan Africa,22.2481036285714285714286
Economy,Poverty,51561,"Financial institution account, income: poorest 40 percent (percentage, ages 15+)",2021,Guinea,12.113934,Lower Middle Income Country (World Bank Classification),34.132935611111111111111111111111,West Africa,Sub-Saharan Africa,25.48236512
"Democracy, Human Rights, and Governance",Rule of Law,52529,"Rule of Law Index, overall score (0-1, higher is stronger rule of law)",2019,Guinea,0.436056,Lower Middle Income Country (World Bank Classification),0.4584985,West Africa,Sub-Saharan Africa,0.472484466666666666666667
"Democracy, Human Rights, and Governance",Rule of Law,52529,"Rule of Law Index, overall score (0-1, higher is stronger rule of law)",2020,Guinea,0.419094,Lower Middle Income Country (World Bank Classification),0.455812722222222222222222,West Africa,Sub-Saharan Africa,0.472748806451612903225806
"Democracy, Human Rights, and Governance",Rule of Law,52529,"Rule of Law Index, overall score (0-1, higher is stronger rule of law)",2021,Guinea,0.413195,Lower Middle Income Country (World Bank Classification),0.446293447368421052631579,West Africa,Sub-Saharan Africa,0.464509515151515151515152
"Democracy, Human Rights, and Governance",Rule of Law,52529,"Rule of Law Index, overall score (0-1, higher is stronger rule of law)",2022,Guinea,0.409899,Lower Middle Income Country (World Bank Classification),0.442426315789473684210526,West Africa,Sub-Saharan Africa,0.460052617647058823529412
"Democracy, Human Rights, and Governance",Rule of Law,52534,"Rule of Law Index: Factor 1, Constraints on government powers: 1.4, Government officials are sanctioned for misconduct (0-1, higher is stronger rule of law)",2019,Guinea,0.278371,Lower Middle Income Country (World Bank Classification),0.408422888888888888888889,West Africa,Sub-Saharan Africa,0.4230423
"Democracy, Human Rights, and Governance",Rule of Law,52534,"Rule of Law Index: Factor 1, Constraints on government powers: 1.4, Government officials are sanctioned for misconduct (0-1, higher is stronger rule of law)",2020,Guinea,0.286008,Lower Middle Income Country (World Bank Classification),0.404797111111111111111111,West Africa,Sub-Saharan Africa,0.431758
"Democracy, Human Rights, and Governance",Rule of Law,52534,"Rule of Law Index: Factor 1, Constraints on government powers: 1.4, Government officials are sanctioned for misconduct (0-1, higher is stronger rule of law)",2021,Guinea,0.285057,Lower Middle Income Country (World Bank Classification),0.389784078947368421052632,West Africa,Sub-Saharan Africa,0.420716333333333333333333
"Democracy, Human Rights, and Governance",Rule of Law,52534,"Rule of Law Index: Factor 1, Constraints on government powers: 1.4, Government officials are sanctioned for misconduct (0-1, higher is stronger rule of law)",2022,Guinea,0.291666,Lower Middle Income Country (World Bank Classification),0.386717236842105263157895,West Africa,Sub-Saharan Africa,0.411507441176470588235294
"Democracy, Human Rights, and Governance",Rule of Law,52537,"Rule of Law Index: Factor 2, Absence of corruption (0-1, higher is stronger rule of law)",2019,Guinea,0.281903,Lower Middle Income Country (World Bank Classification),0.386311,West Africa,Sub-Saharan Africa,0.3917452
"Democracy, Human Rights, and Governance",Rule of Law,52537,"Rule of Law Index: Factor 2, Absence of corruption (0-1, higher is stronger rule of law)",2020,Guinea,0.286228,Lower Middle Income Country (World Bank Classification),0.382654305555555555555556,West Africa,Sub-Saharan Africa,0.392108580645161290322581
"Democracy, Human Rights, and Governance",Rule of Law,52537,"Rule of Law Index: Factor 2, Absence of corruption (0-1, higher is stronger rule of law)",2021,Guinea,0.269046,Lower Middle Income Country (World Bank Classification),0.372843,West Africa,Sub-Saharan Africa,0.387263848484848484848485
"Democracy, Human Rights, and Governance",Rule of Law,52537,"Rule of Law Index: Factor 2, Absence of corruption (0-1, higher is stronger rule of law)",2022,Guinea,0.279831,Lower Middle Income Country (World Bank Classification),0.36978,West Africa,Sub-Saharan Africa,0.381081176470588235294118
"Democracy, Human Rights, and Governance",Rule of Law,52573,"Rule of Law Index: Factor 7, Civil justice: 7.7, Alternative dispute resolution (ADR) mechanisms are accessible, impartial, and effective (0-1, higher is stronger rule of law)",2019,Guinea,0.514673,Lower Middle Income Country (World Bank Classification),0.586809833333333333333333,West Africa,Sub-Saharan Africa,0.595005566666666666666667
"Democracy, Human Rights, and Governance",Rule of Law,52573,"Rule of Law Index: Factor 7, Civil justice: 7.7, Alternative dispute resolution (ADR) mechanisms are accessible, impartial, and effective (0-1, higher is stronger rule of law)",2020,Guinea,0.551072,Lower Middle Income Country (World Bank Classification),0.591637583333333333333333,West Africa,Sub-Saharan Africa,0.601916612903225806451613
"Democracy, Human Rights, and Governance",Rule of Law,52573,"Rule of Law Index: Factor 7, Civil justice: 7.7, Alternative dispute resolution (ADR) mechanisms are accessible, impartial, and effective (0-1, higher is stronger rule of law)",2021,Guinea,0.529587,Lower Middle Income Country (World Bank Classification),0.588096973684210526315789,West Africa,Sub-Saharan Africa,0.589151272727272727272727
"Democracy, Human Rights, and Governance",Rule of Law,52573,"Rule of Law Index: Factor 7, Civil justice: 7.7, Alternative dispute resolution (ADR) mechanisms are accessible, impartial, and effective (0-1, higher is stronger rule of law)",2022,Guinea,0.497106,Lower Middle Income Country (World Bank Classification),0.590717289473684210526316,West Africa,Sub-Saharan Africa,0.593434352941176470588235
Environment and Global Climate Change,Land resources,53595,Rural land area where elevation is below 5 meters (percentage of total land area),2015,Guinea,1.342377,Lower Middle Income Country (World Bank Classification),3.44294238888888888888889,West Africa,Sub-Saharan Africa,2.05972302040816326530612
Gender,Health,53650,Demand for family planning satisfied by modern methods (percentage of married women with demand for family planning),2012,Guinea,15.8,Lower Middle Income Country (World Bank Classification),41.16,West Africa,Sub-Saharan Africa,27.75714285714286
Gender,Health,53650,Demand for family planning satisfied by modern methods (percentage of married women with demand for family planning),2018,Guinea,32.1,Lower Middle Income Country (World Bank Classification),47.44,West Africa,Sub-Saharan Africa,41.42857142857143
"Democracy, Human Rights, and Governance",Women's Political Participation and Leadership,55298,"Varieties of Democracy: Women political empowerment index, model estimates (0-1, higher indicates stronger electoral principles of democracy)",2012,Guinea,0.355,Lower Middle Income Country (World Bank Classification),0.6596470588235294,West Africa,Sub-Saharan Africa,0.6692857142857143
"Democracy, Human Rights, and Governance",Women's Political Participation and Leadership,55298,"Varieties of Democracy: Women political empowerment index, model estimates (0-1, higher indicates stronger electoral principles of democracy)",2013,Guinea,0.35,Lower Middle Income Country (World Bank Classification),0.6604117647058824,West Africa,Sub-Saharan Africa,0.6738979591836735
"Democracy, Human Rights, and Governance",Women's Political Participation and Leadership,55298,"Varieties of Democracy: Women political empowerment index, model estimates (0-1, higher indicates stronger electoral principles of democracy)",2014,Guinea,0.361,Lower Middle Income Country (World Bank Classification),0.6610392156862745,West Africa,Sub-Saharan Africa,0.6752244897959184
"Democracy, Human Rights, and Governance",Women's Political Participation and Leadership,55298,"Varieties of Democracy: Women political empowerment index, model estimates (0-1, higher indicates stronger electoral principles of democracy)",2015,Guinea,0.489,Lower Middle Income Country (World Bank Classification),0.6669019607843137,West Africa,Sub-Saharan Africa,0.6793469387755102
"Democracy, Human Rights, and Governance",Women's Political Participation and Leadership,55298,"Varieties of Democracy: Women political empowerment index, model estimates (0-1, higher indicates stronger electoral principles of democracy)",2016,Guinea,0.49,Lower Middle Income Country (World Bank Classification),0.6677058823529412,West Africa,Sub-Saharan Africa,0.682734694
"Democracy, Human Rights, and Governance",Women's Political Participation and Leadership,55298,"Varieties of Democracy: Women political empowerment index, model estimates (0-1, higher indicates stronger electoral principles of democracy)",2017,Guinea,0.504,Lower Middle Income Country (World Bank Classification),0.6698235294117647,West Africa,Sub-Saharan Africa,0.6843673469387755
"Democracy, Human Rights, and Governance",Women's Political Participation and Leadership,55298,"Varieties of Democracy: Women political empowerment index, model estimates (0-1, higher indicates stronger electoral principles of democracy)",2018,Guinea,0.523,Lower Middle Income Country (World Bank Classification),0.6746862745098039,West Africa,Sub-Saharan Africa,0.6886938775510204
"Democracy, Human Rights, and Governance",Women's Political Participation and Leadership,55298,"Varieties of Democracy: Women political empowerment index, model estimates (0-1, higher indicates stronger electoral principles of democracy)",2019,Guinea,0.499,Lower Middle Income Country (World Bank Classification),0.6728823529411765,West Africa,Sub-Saharan Africa,0.6859183673469388
"Democracy, Human Rights, and Governance",Women's Political Participation and Leadership,55298,"Varieties of Democracy: Women political empowerment index, model estimates (0-1, higher indicates stronger electoral principles of democracy)",2020,Guinea,0.468,Lower Middle Income Country (World Bank Classification),0.6730196078431373,West Africa,Sub-Saharan Africa,0.6839795918367347
"Democracy, Human Rights, and Governance",Women's Political Participation and Leadership,55298,"Varieties of Democracy: Women political empowerment index, model estimates (0-1, higher indicates stronger electoral principles of democracy)",2021,Guinea,0.456,Lower Middle Income Country (World Bank Classification),0.6679019607843137,West Africa,Sub-Saharan Africa,0.6825714285714286
